ID,Prob1
62713, 0.34
62714, 0.20
62715, 0.40
62716, 0.50
62717, 0.24
62718, 0.32
62719, 0.19
62720, 0.62
62721, 0.41
62722, 0.25
62723, 0.32
62724, 0.47
62725, 0.69
62726, 0.18
62727, 0.19
62728, 0.18
62729, 0.38
62730, 0.26
62731, 0.34
62732, 0.29
62733, 0.37
62734, 0.38
62735, 0.19
62736, 0.39
62737, 0.28
62738, 0.38
62739, 0.26
62740, 0.32
62741, 0.35
62742, 0.24
62743, 0.19
62744, 0.26
62745, 0.22
62746, 0.41
62747, 0.36
62748, 0.36
62749, 0.31
62750, 0.22
62751, 0.57
62752, 0.41
62753, 0.17
62754, 0.68
62755, 0.55
62756, 0.22
62757, 0.21
62758, 0.24
62759, 0.26
62760, 0.44
62761, 0.40
62762, 0.21
62763, 0.66
62764, 0.37
62765, 0.18
62766, 0.58
62767, 0.38
62768, 0.40
62769, 0.35
62770, 0.41
62771, 0.63
62772, 0.37
62773, 0.21
62774, 0.38
62775, 0.69
62776, 0.18
62777, 0.24
62778, 0.44
62779, 0.28
62780, 0.73
62781, 0.21
62782, 0.18
62783, 0.54
62784, 0.19
62785, 0.23
62786, 0.74
62787, 0.42
62788, 0.30
62789, 0.39
62790, 0.33
62791, 0.20
62792, 0.52
62793, 0.17
62794, 0.49
62795, 0.19
62796, 0.33
62797, 0.22
62798, 0.25
62799, 0.23
62800, 0.70
62801, 0.20
62802, 0.25
62803, 0.28
62804, 0.37
62805, 0.37
62806, 0.32
62807, 0.35
62808, 0.40
62809, 0.27
62810, 0.32
62811, 0.38
62812, 0.31
62813, 0.22
62814, 0.57
62815, 0.15
62816, 0.56
62817, 0.54
62818, 0.34
62819, 0.49
62820, 0.15
62821, 0.53
62822, 0.17
62823, 0.19
62824, 0.37
62825, 0.20
62826, 0.30
62827, 0.27
62828, 0.32
62829, 0.25
62830, 0.40
62831, 0.28
62832, 0.23
62833, 0.21
62834, 0.18
62835, 0.26
62836, 0.19
62837, 0.24
62838, 0.68
62839, 0.42
62840, 0.34
62841, 0.43
62842, 0.44
62843, 0.25
62844, 0.22
62845, 0.25
62846, 0.48
62847, 0.25
62848, 0.40
62849, 0.33
62850, 0.38
62851, 0.27
62852, 0.37
62853, 0.36
62854, 0.29
62855, 0.52
62856, 0.24
62857, 0.42
62858, 0.33
62859, 0.24
62860, 0.30
62861, 0.43
62862, 0.72
62863, 0.36
62864, 0.19
62865, 0.51
62866, 0.25
62867, 0.20
62868, 0.28
62869, 0.25
62870, 0.24
62871, 0.33
62872, 0.44
62873, 0.63
62874, 0.31
62875, 0.52
62876, 0.27
62877, 0.22
62878, 0.34
62879, 0.30
62880, 0.35
62881, 0.18
62882, 0.66
62883, 0.33
62884, 0.40
62885, 0.70
62886, 0.42
62887, 0.23
62888, 0.44
62889, 0.18
62890, 0.29
62891, 0.57
62892, 0.42
62893, 0.27
62894, 0.34
62895, 0.28
62896, 0.20
62897, 0.54
62898, 0.35
62899, 0.42
62900, 0.19
62901, 0.31
62902, 0.30
62903, 0.32
62904, 0.38
62905, 0.36
62906, 0.51
62907, 0.41
62908, 0.20
62909, 0.41
62910, 0.28
62911, 0.21
62912, 0.18
62913, 0.28
62914, 0.38
62915, 0.26
62916, 0.60
62917, 0.42
62918, 0.21
62919, 0.35
62920, 0.24
62921, 0.25
62922, 0.33
62923, 0.54
62924, 0.38
62925, 0.45
62926, 0.48
62927, 0.30
62928, 0.16
62929, 0.37
62930, 0.44
62931, 0.38
62932, 0.35
62933, 0.69
62934, 0.59
62935, 0.31
62936, 0.18
62937, 0.38
62938, 0.18
62939, 0.24
62940, 0.39
62941, 0.39
62942, 0.14
62943, 0.28
62944, 0.29
62945, 0.34
62946, 0.59
62947, 0.43
62948, 0.30
62949, 0.40
62950, 0.30
62951, 0.47
62952, 0.54
62953, 0.59
62954, 0.36
62955, 0.22
62956, 0.39
62957, 0.47
62958, 0.30
62959, 0.26
62960, 0.31
62961, 0.22
62962, 0.25
62963, 0.37
62964, 0.21
62965, 0.41
62966, 0.60
62967, 0.34
62968, 0.23
62969, 0.38
62970, 0.35
62971, 0.44
62972, 0.67
62973, 0.39
62974, 0.41
62975, 0.32
62976, 0.49
62977, 0.72
62978, 0.53
62979, 0.62
62980, 0.47
62981, 0.23
62982, 0.44
62983, 0.68
62984, 0.48
62985, 0.48
62986, 0.38
62987, 0.56
62988, 0.26
62989, 0.43
62990, 0.33
62991, 0.33
62992, 0.28
62993, 0.46
62994, 0.20
62995, 0.26
62996, 0.42
62997, 0.27
62998, 0.30
62999, 0.45
63000, 0.19
63001, 0.47
63002, 0.40
63003, 0.21
63004, 0.29
63005, 0.38
63006, 0.21
63007, 0.28
63008, 0.29
63009, 0.41
63010, 0.42
63011, 0.32
63012, 0.23
63013, 0.19
63014, 0.20
63015, 0.23
63016, 0.25
63017, 0.20
63018, 0.33
63019, 0.34
63020, 0.45
63021, 0.37
63022, 0.36
63023, 0.40
63024, 0.40
63025, 0.18
63026, 0.37
63027, 0.21
63028, 0.31
63029, 0.61
63030, 0.35
63031, 0.22
63032, 0.19
63033, 0.63
63034, 0.17
63035, 0.52
63036, 0.72
63037, 0.22
63038, 0.39
63039, 0.27
63040, 0.18
63041, 0.49
63042, 0.29
63043, 0.54
63044, 0.27
63045, 0.72
63046, 0.37
63047, 0.56
63048, 0.37
63049, 0.48
63050, 0.38
63051, 0.35
63052, 0.25
63053, 0.31
63054, 0.17
63055, 0.17
63056, 0.18
63057, 0.27
63058, 0.28
63059, 0.40
63060, 0.19
63061, 0.33
63062, 0.18
63063, 0.20
63064, 0.27
63065, 0.29
63066, 0.37
63067, 0.35
63068, 0.30
63069, 0.28
63070, 0.52
63071, 0.24
63072, 0.44
63073, 0.65
63074, 0.31
63075, 0.32
63076, 0.22
63077, 0.22
63078, 0.25
63079, 0.25
63080, 0.36
63081, 0.22
63082, 0.26
63083, 0.24
63084, 0.65
63085, 0.25
63086, 0.37
63087, 0.32
63088, 0.20
63089, 0.65
63090, 0.31
63091, 0.30
63092, 0.17
63093, 0.57
63094, 0.38
63095, 0.25
63096, 0.35
63097, 0.27
63098, 0.27
63099, 0.41
63100, 0.20
63101, 0.57
63102, 0.40
63103, 0.47
63104, 0.50
63105, 0.40
63106, 0.58
63107, 0.48
63108, 0.27
63109, 0.35
63110, 0.37
63111, 0.34
63112, 0.19
63113, 0.32
63114, 0.24
63115, 0.25
63116, 0.41
63117, 0.46
63118, 0.36
63119, 0.59
63120, 0.23
63121, 0.29
63122, 0.30
63123, 0.30
63124, 0.33
63125, 0.25
63126, 0.28
63127, 0.42
63128, 0.18
63129, 0.56
63130, 0.45
63131, 0.25
63132, 0.18
63133, 0.34
63134, 0.32
63135, 0.28
63136, 0.20
63137, 0.27
63138, 0.23
63139, 0.31
63140, 0.56
63141, 0.30
63142, 0.32
63143, 0.40
63144, 0.39
63145, 0.25
63146, 0.73
63147, 0.48
63148, 0.29
63149, 0.35
63150, 0.27
63151, 0.30
63152, 0.20
63153, 0.31
63154, 0.19
63155, 0.28
63156, 0.19
63157, 0.19
63158, 0.24
63159, 0.38
63160, 0.23
63161, 0.22
63162, 0.17
63163, 0.34
63164, 0.36
63165, 0.21
63166, 0.24
63167, 0.20
63168, 0.46
63169, 0.24
63170, 0.26
63171, 0.54
63172, 0.27
63173, 0.19
63174, 0.44
63175, 0.31
63176, 0.36
63177, 0.25
63178, 0.35
63179, 0.38
63180, 0.26
63181, 0.37
63182, 0.26
63183, 0.17
63184, 0.42
63185, 0.27
63186, 0.33
63187, 0.31
63188, 0.19
63189, 0.40
63190, 0.27
63191, 0.17
63192, 0.31
63193, 0.38
63194, 0.21
63195, 0.32
63196, 0.20
63197, 0.34
63198, 0.43
63199, 0.19
63200, 0.28
63201, 0.23
63202, 0.20
63203, 0.31
63204, 0.24
63205, 0.48
63206, 0.21
63207, 0.29
63208, 0.28
63209, 0.26
63210, 0.36
63211, 0.33
63212, 0.30
63213, 0.31
63214, 0.20
63215, 0.33
63216, 0.35
63217, 0.63
63218, 0.27
63219, 0.39
63220, 0.38
63221, 0.25
63222, 0.44
63223, 0.34
63224, 0.22
63225, 0.66
63226, 0.19
63227, 0.21
63228, 0.39
63229, 0.38
63230, 0.21
63231, 0.16
63232, 0.66
63233, 0.36
63234, 0.40
63235, 0.25
63236, 0.31
63237, 0.19
63238, 0.32
63239, 0.28
63240, 0.53
63241, 0.25
63242, 0.34
63243, 0.33
63244, 0.24
63245, 0.18
63246, 0.32
63247, 0.17
63248, 0.28
63249, 0.73
63250, 0.40
63251, 0.28
63252, 0.65
63253, 0.35
63254, 0.24
63255, 0.40
63256, 0.24
63257, 0.27
63258, 0.27
63259, 0.24
63260, 0.31
63261, 0.56
63262, 0.21
63263, 0.47
63264, 0.41
63265, 0.70
63266, 0.18
63267, 0.26
63268, 0.58
63269, 0.27
63270, 0.22
63271, 0.32
63272, 0.29
63273, 0.24
63274, 0.23
63275, 0.32
63276, 0.64
63277, 0.21
63278, 0.26
63279, 0.30
63280, 0.28
63281, 0.60
63282, 0.38
63283, 0.41
63284, 0.19
63285, 0.23
63286, 0.36
63287, 0.27
63288, 0.50
63289, 0.26
63290, 0.63
63291, 0.32
63292, 0.20
63293, 0.30
63294, 0.29
63295, 0.29
63296, 0.23
63297, 0.23
63298, 0.19
63299, 0.22
63300, 0.51
63301, 0.34
63302, 0.43
63303, 0.44
63304, 0.24
63305, 0.22
63306, 0.45
63307, 0.28
63308, 0.30
63309, 0.45
63310, 0.31
63311, 0.17
63312, 0.18
63313, 0.38
63314, 0.56
63315, 0.30
63316, 0.44
63317, 0.32
63318, 0.65
63319, 0.33
63320, 0.21
63321, 0.63
63322, 0.33
63323, 0.27
63324, 0.35
63325, 0.22
63326, 0.35
63327, 0.19
63328, 0.73
63329, 0.38
63330, 0.33
63331, 0.18
63332, 0.25
63333, 0.37
63334, 0.22
63335, 0.24
63336, 0.27
63337, 0.54
63338, 0.24
63339, 0.25
63340, 0.19
63341, 0.71
63342, 0.18
63343, 0.38
63344, 0.68
63345, 0.23
63346, 0.28
63347, 0.18
63348, 0.44
63349, 0.53
63350, 0.27
63351, 0.32
63352, 0.41
63353, 0.21
63354, 0.17
63355, 0.23
63356, 0.19
63357, 0.65
63358, 0.19
63359, 0.44
63360, 0.24
63361, 0.45
63362, 0.38
63363, 0.18
63364, 0.31
63365, 0.40
63366, 0.57
63367, 0.18
63368, 0.19
63369, 0.32
63370, 0.19
63371, 0.49
63372, 0.32
63373, 0.23
63374, 0.41
63375, 0.28
63376, 0.19
63377, 0.28
63378, 0.28
63379, 0.26
63380, 0.40
63381, 0.34
63382, 0.48
63383, 0.28
63384, 0.22
63385, 0.49
63386, 0.39
63387, 0.22
63388, 0.29
63389, 0.41
63390, 0.54
63391, 0.21
63392, 0.33
63393, 0.49
63394, 0.46
63395, 0.46
63396, 0.64
63397, 0.45
63398, 0.33
63399, 0.47
63400, 0.23
63401, 0.45
63402, 0.30
63403, 0.28
63404, 0.43
63405, 0.19
63406, 0.33
63407, 0.51
63408, 0.31
63409, 0.21
63410, 0.22
63411, 0.59
63412, 0.32
63413, 0.43
63414, 0.34
63415, 0.53
63416, 0.54
63417, 0.56
63418, 0.42
63419, 0.18
63420, 0.30
63421, 0.70
63422, 0.40
63423, 0.36
63424, 0.27
63425, 0.25
63426, 0.34
63427, 0.22
63428, 0.29
63429, 0.26
63430, 0.28
63431, 0.33
63432, 0.23
63433, 0.37
63434, 0.28
63435, 0.43
63436, 0.42
63437, 0.17
63438, 0.21
63439, 0.44
63440, 0.29
63441, 0.23
63442, 0.23
63443, 0.46
63444, 0.45
63445, 0.15
63446, 0.54
63447, 0.31
63448, 0.26
63449, 0.31
63450, 0.65
63451, 0.45
63452, 0.25
63453, 0.35
63454, 0.38
63455, 0.52
63456, 0.32
63457, 0.38
63458, 0.39
63459, 0.56
63460, 0.41
63461, 0.25
63462, 0.20
63463, 0.21
63464, 0.24
63465, 0.26
63466, 0.22
63467, 0.30
63468, 0.25
63469, 0.18
63470, 0.33
63471, 0.26
63472, 0.40
63473, 0.21
63474, 0.16
63475, 0.21
63476, 0.29
63477, 0.47
63478, 0.20
63479, 0.40
63480, 0.22
63481, 0.22
63482, 0.16
63483, 0.18
63484, 0.52
63485, 0.60
63486, 0.17
63487, 0.20
63488, 0.32
63489, 0.65
63490, 0.58
63491, 0.34
63492, 0.22
63493, 0.26
63494, 0.19
63495, 0.70
63496, 0.33
63497, 0.30
63498, 0.22
63499, 0.33
63500, 0.39
63501, 0.23
63502, 0.45
63503, 0.34
63504, 0.40
63505, 0.27
63506, 0.36
63507, 0.34
63508, 0.17
63509, 0.21
63510, 0.17
63511, 0.26
63512, 0.52
63513, 0.23
63514, 0.20
63515, 0.61
63516, 0.29
63517, 0.18
63518, 0.34
63519, 0.74
63520, 0.71
63521, 0.39
63522, 0.26
63523, 0.30
63524, 0.34
63525, 0.38
63526, 0.23
63527, 0.70
63528, 0.18
63529, 0.36
63530, 0.15
63531, 0.47
63532, 0.36
63533, 0.48
63534, 0.30
63535, 0.28
63536, 0.67
63537, 0.38
63538, 0.55
63539, 0.26
63540, 0.38
63541, 0.49
63542, 0.44
63543, 0.40
63544, 0.28
63545, 0.48
63546, 0.54
63547, 0.32
63548, 0.45
63549, 0.33
63550, 0.27
63551, 0.48
63552, 0.31
63553, 0.31
63554, 0.25
63555, 0.67
63556, 0.40
63557, 0.50
63558, 0.60
63559, 0.36
63560, 0.25
63561, 0.44
63562, 0.38
63563, 0.30
63564, 0.54
63565, 0.49
63566, 0.39
63567, 0.22
63568, 0.25
63569, 0.37
63570, 0.52
63571, 0.19
63572, 0.46
63573, 0.36
63574, 0.31
63575, 0.23
63576, 0.28
63577, 0.17
63578, 0.41
63579, 0.18
63580, 0.50
63581, 0.45
63582, 0.18
63583, 0.17
63584, 0.48
63585, 0.21
63586, 0.27
63587, 0.23
63588, 0.45
63589, 0.55
63590, 0.19
63591, 0.36
63592, 0.45
63593, 0.39
63594, 0.50
63595, 0.26
63596, 0.43
63597, 0.58
63598, 0.26
63599, 0.38
63600, 0.38
63601, 0.51
63602, 0.28
63603, 0.28
63604, 0.23
63605, 0.37
63606, 0.49
63607, 0.33
63608, 0.21
63609, 0.31
63610, 0.26
63611, 0.27
63612, 0.37
63613, 0.22
63614, 0.16
63615, 0.51
63616, 0.40
63617, 0.62
63618, 0.41
63619, 0.48
63620, 0.21
63621, 0.41
63622, 0.22
63623, 0.71
63624, 0.56
63625, 0.35
63626, 0.42
63627, 0.21
63628, 0.17
63629, 0.25
63630, 0.31
63631, 0.27
63632, 0.25
63633, 0.22
63634, 0.43
63635, 0.45
63636, 0.37
63637, 0.24
63638, 0.44
63639, 0.25
63640, 0.27
63641, 0.28
63642, 0.32
63643, 0.38
63644, 0.19
63645, 0.45
63646, 0.30
63647, 0.22
63648, 0.29
63649, 0.27
63650, 0.74
63651, 0.17
63652, 0.18
63653, 0.25
63654, 0.21
63655, 0.32
63656, 0.23
63657, 0.36
63658, 0.35
63659, 0.63
63660, 0.41
63661, 0.17
63662, 0.24
63663, 0.22
63664, 0.31
63665, 0.40
63666, 0.30
63667, 0.28
63668, 0.24
63669, 0.19
63670, 0.34
63671, 0.21
63672, 0.24
63673, 0.29
63674, 0.25
63675, 0.47
63676, 0.41
63677, 0.47
63678, 0.37
63679, 0.33
63680, 0.54
63681, 0.44
63682, 0.26
63683, 0.25
63684, 0.54
63685, 0.40
63686, 0.39
63687, 0.30
63688, 0.22
63689, 0.34
63690, 0.29
63691, 0.38
63692, 0.17
63693, 0.44
63694, 0.29
63695, 0.35
63696, 0.35
63697, 0.48
63698, 0.29
63699, 0.49
63700, 0.30
63701, 0.22
63702, 0.53
63703, 0.21
63704, 0.16
63705, 0.21
63706, 0.32
63707, 0.26
63708, 0.60
63709, 0.26
63710, 0.34
63711, 0.24
63712, 0.41
63713, 0.25
63714, 0.25
63715, 0.48
63716, 0.33
63717, 0.46
63718, 0.21
63719, 0.58
63720, 0.44
63721, 0.59
63722, 0.25
63723, 0.47
63724, 0.19
63725, 0.54
63726, 0.39
63727, 0.34
63728, 0.23
63729, 0.21
63730, 0.34
63731, 0.26
63732, 0.23
63733, 0.55
63734, 0.30
63735, 0.25
63736, 0.21
63737, 0.47
63738, 0.21
63739, 0.40
63740, 0.18
63741, 0.38
63742, 0.20
63743, 0.32
63744, 0.29
63745, 0.18
63746, 0.32
63747, 0.56
63748, 0.26
63749, 0.38
63750, 0.68
63751, 0.29
63752, 0.33
63753, 0.28
63754, 0.44
63755, 0.34
63756, 0.37
63757, 0.27
63758, 0.45
63759, 0.27
63760, 0.41
63761, 0.35
63762, 0.35
63763, 0.36
63764, 0.23
63765, 0.64
63766, 0.40
63767, 0.38
63768, 0.26
63769, 0.28
63770, 0.30
63771, 0.24
63772, 0.36
63773, 0.20
63774, 0.25
63775, 0.35
63776, 0.40
63777, 0.35
63778, 0.19
63779, 0.47
63780, 0.29
63781, 0.55
63782, 0.22
63783, 0.62
63784, 0.22
63785, 0.52
63786, 0.22
63787, 0.24
63788, 0.27
63789, 0.29
63790, 0.20
63791, 0.24
63792, 0.37
63793, 0.24
63794, 0.23
63795, 0.21
63796, 0.34
63797, 0.22
63798, 0.32
63799, 0.29
63800, 0.61
63801, 0.42
63802, 0.59
63803, 0.34
63804, 0.43
63805, 0.63
63806, 0.39
63807, 0.52
63808, 0.30
63809, 0.38
63810, 0.43
63811, 0.59
63812, 0.39
63813, 0.26
63814, 0.36
63815, 0.22
63816, 0.41
63817, 0.46
63818, 0.29
63819, 0.39
63820, 0.22
63821, 0.31
63822, 0.27
63823, 0.32
63824, 0.66
63825, 0.32
63826, 0.16
63827, 0.18
63828, 0.68
63829, 0.35
63830, 0.19
63831, 0.47
63832, 0.34
63833, 0.19
63834, 0.25
63835, 0.41
63836, 0.36
63837, 0.18
63838, 0.36
63839, 0.30
63840, 0.25
63841, 0.23
63842, 0.35
63843, 0.39
63844, 0.32
63845, 0.29
63846, 0.28
63847, 0.27
63848, 0.29
63849, 0.67
63850, 0.74
63851, 0.58
63852, 0.26
63853, 0.25
63854, 0.23
63855, 0.27
63856, 0.20
63857, 0.73
63858, 0.27
63859, 0.30
63860, 0.40
63861, 0.40
63862, 0.54
63863, 0.19
63864, 0.19
63865, 0.27
63866, 0.28
63867, 0.47
63868, 0.21
63869, 0.25
63870, 0.31
63871, 0.38
63872, 0.39
63873, 0.30
63874, 0.60
63875, 0.73
63876, 0.30
63877, 0.30
63878, 0.26
63879, 0.21
63880, 0.38
63881, 0.28
63882, 0.24
63883, 0.60
63884, 0.34
63885, 0.26
63886, 0.28
63887, 0.24
63888, 0.32
63889, 0.19
63890, 0.22
63891, 0.21
63892, 0.31
63893, 0.25
63894, 0.63
63895, 0.23
63896, 0.36
63897, 0.64
63898, 0.30
63899, 0.44
63900, 0.28
63901, 0.20
63902, 0.28
63903, 0.61
63904, 0.27
63905, 0.43
63906, 0.36
63907, 0.57
63908, 0.38
63909, 0.40
63910, 0.20
63911, 0.29
63912, 0.61
63913, 0.25
63914, 0.21
63915, 0.38
63916, 0.23
63917, 0.21
63918, 0.17
63919, 0.30
63920, 0.62
63921, 0.39
63922, 0.55
63923, 0.40
63924, 0.23
63925, 0.47
63926, 0.18
63927, 0.46
63928, 0.20
63929, 0.47
63930, 0.30
63931, 0.21
63932, 0.26
63933, 0.58
63934, 0.26
63935, 0.26
63936, 0.22
63937, 0.29
63938, 0.24
63939, 0.37
63940, 0.22
63941, 0.33
63942, 0.32
63943, 0.31
63944, 0.23
63945, 0.26
63946, 0.32
63947, 0.16
63948, 0.19
63949, 0.70
63950, 0.31
63951, 0.24
63952, 0.21
63953, 0.19
63954, 0.30
63955, 0.25
63956, 0.25
63957, 0.51
63958, 0.36
63959, 0.29
63960, 0.43
63961, 0.63
63962, 0.18
63963, 0.19
63964, 0.29
63965, 0.40
63966, 0.29
63967, 0.39
63968, 0.71
63969, 0.26
63970, 0.38
63971, 0.18
63972, 0.20
63973, 0.38
63974, 0.30
63975, 0.27
63976, 0.20
63977, 0.21
63978, 0.48
63979, 0.51
63980, 0.30
63981, 0.26
63982, 0.18
63983, 0.29
63984, 0.70
63985, 0.29
63986, 0.34
63987, 0.28
63988, 0.19
63989, 0.20
63990, 0.18
63991, 0.33
63992, 0.19
63993, 0.23
63994, 0.22
63995, 0.26
63996, 0.55
63997, 0.60
63998, 0.31
63999, 0.39
64000, 0.38
64001, 0.25
64002, 0.27
64003, 0.23
64004, 0.32
64005, 0.28
64006, 0.68
64007, 0.20
64008, 0.72
64009, 0.61
64010, 0.26
64011, 0.22
64012, 0.44
64013, 0.61
64014, 0.33
64015, 0.19
64016, 0.24
64017, 0.28
64018, 0.48
64019, 0.34
64020, 0.34
64021, 0.30
64022, 0.48
64023, 0.29
64024, 0.21
64025, 0.18
64026, 0.19
64027, 0.28
64028, 0.43
64029, 0.56
64030, 0.37
64031, 0.43
64032, 0.34
64033, 0.32
64034, 0.22
64035, 0.38
64036, 0.19
64037, 0.44
64038, 0.24
64039, 0.29
64040, 0.18
64041, 0.69
64042, 0.22
64043, 0.54
64044, 0.21
64045, 0.29
64046, 0.19
64047, 0.18
64048, 0.28
64049, 0.24
64050, 0.57
64051, 0.19
64052, 0.27
64053, 0.46
64054, 0.28
64055, 0.22
64056, 0.24
64057, 0.44
64058, 0.42
64059, 0.51
64060, 0.28
64061, 0.32
64062, 0.36
64063, 0.33
64064, 0.41
64065, 0.48
64066, 0.21
64067, 0.29
64068, 0.26
64069, 0.20
64070, 0.31
64071, 0.27
64072, 0.25
64073, 0.35
64074, 0.57
64075, 0.70
64076, 0.26
64077, 0.25
64078, 0.55
64079, 0.28
64080, 0.36
64081, 0.19
64082, 0.22
64083, 0.22
64084, 0.39
64085, 0.45
64086, 0.40
64087, 0.16
64088, 0.25
64089, 0.26
64090, 0.21
64091, 0.26
64092, 0.26
64093, 0.53
64094, 0.44
64095, 0.36
64096, 0.29
64097, 0.25
64098, 0.36
64099, 0.28
64100, 0.25
64101, 0.24
64102, 0.32
64103, 0.22
64104, 0.55
64105, 0.39
64106, 0.36
64107, 0.25
64108, 0.21
64109, 0.30
64110, 0.68
64111, 0.29
64112, 0.29
64113, 0.26
64114, 0.17
64115, 0.23
64116, 0.34
64117, 0.32
64118, 0.48
64119, 0.46
64120, 0.65
64121, 0.36
64122, 0.22
64123, 0.66
64124, 0.19
64125, 0.68
64126, 0.34
64127, 0.65
64128, 0.53
64129, 0.21
64130, 0.43
64131, 0.18
64132, 0.39
64133, 0.63
64134, 0.26
64135, 0.32
64136, 0.26
64137, 0.24
64138, 0.31
64139, 0.63
64140, 0.34
64141, 0.66
64142, 0.36
64143, 0.47
64144, 0.47
64145, 0.28
64146, 0.24
64147, 0.33
64148, 0.53
64149, 0.24
64150, 0.60
64151, 0.26
64152, 0.41
64153, 0.27
64154, 0.45
64155, 0.23
64156, 0.54
64157, 0.44
64158, 0.52
64159, 0.24
64160, 0.31
64161, 0.29
64162, 0.18
64163, 0.39
64164, 0.38
64165, 0.37
64166, 0.43
64167, 0.55
64168, 0.30
64169, 0.27
64170, 0.30
64171, 0.45
64172, 0.23
64173, 0.24
64174, 0.19
64175, 0.24
64176, 0.49
64177, 0.32
64178, 0.25
64179, 0.47
64180, 0.21
64181, 0.25
64182, 0.70
64183, 0.27
64184, 0.47
64185, 0.35
64186, 0.26
64187, 0.29
64188, 0.37
64189, 0.75
64190, 0.25
64191, 0.22
64192, 0.17
64193, 0.32
64194, 0.64
64195, 0.22
64196, 0.40
64197, 0.40
64198, 0.22
64199, 0.38
64200, 0.40
64201, 0.21
64202, 0.28
64203, 0.24
64204, 0.37
64205, 0.28
64206, 0.39
64207, 0.29
64208, 0.28
64209, 0.20
64210, 0.36
64211, 0.16
64212, 0.22
64213, 0.45
64214, 0.30
64215, 0.36
64216, 0.22
64217, 0.26
64218, 0.20
64219, 0.31
64220, 0.23
64221, 0.20
64222, 0.44
64223, 0.74
64224, 0.16
64225, 0.34
64226, 0.42
64227, 0.22
64228, 0.29
64229, 0.29
64230, 0.39
64231, 0.16
64232, 0.45
64233, 0.35
64234, 0.29
64235, 0.39
64236, 0.25
64237, 0.29
64238, 0.44
64239, 0.32
64240, 0.24
64241, 0.33
64242, 0.18
64243, 0.38
64244, 0.18
64245, 0.53
64246, 0.46
64247, 0.34
64248, 0.33
64249, 0.51
64250, 0.34
64251, 0.22
64252, 0.24
64253, 0.70
64254, 0.33
64255, 0.68
64256, 0.27
64257, 0.48
64258, 0.26
64259, 0.43
64260, 0.54
64261, 0.53
64262, 0.63
64263, 0.47
64264, 0.27
64265, 0.29
64266, 0.36
64267, 0.25
64268, 0.73
64269, 0.26
64270, 0.32
64271, 0.30
64272, 0.22
64273, 0.42
64274, 0.23
64275, 0.46
64276, 0.34
64277, 0.22
64278, 0.27
64279, 0.28
64280, 0.23
64281, 0.32
64282, 0.20
64283, 0.20
64284, 0.32
64285, 0.43
64286, 0.25
64287, 0.17
64288, 0.20
64289, 0.32
64290, 0.19
64291, 0.30
64292, 0.20
64293, 0.23
64294, 0.19
64295, 0.22
64296, 0.43
64297, 0.27
64298, 0.23
64299, 0.73
64300, 0.45
64301, 0.55
64302, 0.20
64303, 0.28
64304, 0.67
64305, 0.21
64306, 0.40
64307, 0.55
64308, 0.38
64309, 0.22
64310, 0.61
64311, 0.18
64312, 0.19
64313, 0.24
64314, 0.47
64315, 0.57
64316, 0.34
64317, 0.46
64318, 0.21
64319, 0.20
64320, 0.29
64321, 0.24
64322, 0.23
64323, 0.39
64324, 0.20
64325, 0.44
64326, 0.29
64327, 0.41
64328, 0.22
64329, 0.21
64330, 0.24
64331, 0.20
64332, 0.35
64333, 0.32
64334, 0.37
64335, 0.27
64336, 0.46
64337, 0.34
64338, 0.27
64339, 0.56
64340, 0.25
64341, 0.31
64342, 0.37
64343, 0.21
64344, 0.23
64345, 0.54
64346, 0.65
64347, 0.27
64348, 0.39
64349, 0.39
64350, 0.37
64351, 0.42
64352, 0.58
64353, 0.25
64354, 0.67
64355, 0.37
64356, 0.29
64357, 0.27
64358, 0.21
64359, 0.34
64360, 0.24
64361, 0.22
64362, 0.29
64363, 0.23
64364, 0.30
64365, 0.48
64366, 0.30
64367, 0.20
64368, 0.38
64369, 0.32
64370, 0.29
64371, 0.32
64372, 0.17
64373, 0.51
64374, 0.32
64375, 0.39
64376, 0.25
64377, 0.27
64378, 0.31
64379, 0.28
64380, 0.32
64381, 0.62
64382, 0.36
64383, 0.36
64384, 0.26
64385, 0.26
64386, 0.18
64387, 0.23
64388, 0.68
64389, 0.33
64390, 0.37
64391, 0.41
64392, 0.23
64393, 0.39
64394, 0.41
64395, 0.35
64396, 0.25
64397, 0.25
64398, 0.36
64399, 0.46
64400, 0.59
64401, 0.31
64402, 0.39
64403, 0.49
64404, 0.22
64405, 0.26
64406, 0.36
64407, 0.27
64408, 0.55
64409, 0.31
64410, 0.36
64411, 0.19
64412, 0.39
64413, 0.24
64414, 0.59
64415, 0.20
64416, 0.37
64417, 0.18
64418, 0.62
64419, 0.31
64420, 0.31
64421, 0.29
64422, 0.26
64423, 0.25
64424, 0.24
64425, 0.25
64426, 0.21
64427, 0.34
64428, 0.41
64429, 0.35
64430, 0.56
64431, 0.32
64432, 0.25
64433, 0.71
64434, 0.23
64435, 0.45
64436, 0.42
64437, 0.24
64438, 0.50
64439, 0.44
64440, 0.21
64441, 0.37
64442, 0.31
64443, 0.34
64444, 0.24
64445, 0.64
64446, 0.31
64447, 0.26
64448, 0.56
64449, 0.27
64450, 0.37
64451, 0.64
64452, 0.29
64453, 0.69
64454, 0.25
64455, 0.32
64456, 0.19
64457, 0.44
64458, 0.46
64459, 0.48
64460, 0.24
64461, 0.19
